teamMemberCount,femaleTeamMembersPercent,teamLeadGender,teamDistribution,teamMemberResponseCount,meetingHoursTotal,meetingHoursAverage,meetingHoursStandardDeviation,inPersonMeetingHoursTotal,inPersonMeetingHoursAverage,inPersonMeetingHoursStandardDeviation,nonCodingDeliverablesHoursTotal,nonCodingDeliverablesHoursAverage,nonCodingDeliverablesHoursStandardDeviation,codingDeliverablesHoursTotal,codingDeliverablesHoursAverage,codingDeliverablesHoursStandardDeviation,helpHoursTotal,helpHoursAverage,helpHoursStandardDeviation,averageResponsesByWeek,standardDeviationResponsesByWeek,averageMeetingHoursTotalByWeek,standardDeviationMeetingHoursTotalByWeek,averageMeetingHoursAverageByWeek,standardDeviationMeetingHoursAverageByWeek,averageInPersonMeetingHoursTotalByWeek,standardDeviationInPersonMeetingHoursTotalByWeek,averageInPersonMeetingHoursAverageByWeek,standardDeviationInPersonMeetingHoursAverageByWeek,averageNonCodingDeliverablesHoursTotalByWeek,standardDeviationNonCodingDeliverablesHoursTotalByWeek,averageNonCodingDeliverablesHoursAverageByWeek,standardDeviationNonCodingDeliverablesHoursAverageByWeek,averageCodingDeliverablesHoursTotalByWeek,standardDeviationCodingDeliverablesHoursTotalByWeek,averageCodingDeliverablesHoursAverageByWeek,standardDeviationCodingDeliverablesHoursAverageByWeek,averageHelpHoursTotalByWeek,standardDeviationHelpHoursTotalByWeek,averageHelpHoursAverageByWeek,standardDeviationHelpHoursAverageByWeek,averageResponsesByStudent,standardDeviationResponsesByStudent,averageMeetingHoursTotalByStudent,standardDeviationMeetingHoursTotalByStudent,averageMeetingHoursAverageByStudent,standardDeviationMeetingHoursAverageByStudent,averageInPersonMeetingHoursTotalByStudent,standardDeviationInPersonMeetingHoursTotalByStudent,averageInPersonMeetingHoursAverageByStudent,standardDeviationInPersonMeetingHoursAverageByStudent,averageNonCodingDeliverablesHoursTotalByStudent,standardDeviationNonCodingDeliverablesHoursTotalByStudent,averageNonCodingDeliverablesHoursAverageByStudent,standardDeviationNonCodingDeliverablesHoursAverageByStudent,averageCodingDeliverablesHoursTotalByStudent,standardDeviationCodingDeliverablesHoursTotalByStudent,averageCodingDeliverablesHoursAverageByStudent,standardDeviationCodingDeliverablesHoursAverageByStudent,averageHelpHoursTotalByStudent,standardDeviationHelpHoursTotalByStudent,averageHelpHoursAverageByStudent,standardDeviationHelpHoursAverageByStudent,commitCount,uniqueCommitMessageCount,uniqueCommitMessagePercent,commitMessageLengthTotal,commitMessageLengthAverage,commitMessageLengthStandardDeviation,averageCommitCountByWeek,standardDeviationCommitCountByWeek,averageUniqueCommitMessageCountByWeek,standardDeviationUniqueCommitMessageCountByWeek,averageUniqueCommitMessagePercentByWeek,standardDeviationUniqueCommitMessagePercentByWeek,averageCommitMessageLengthTotalByWeek,standardDeviationCommitMessageLengthTotalByWeek,averageCommitCountByStudent,standardDeviationCommitCountByStudent,averageUniqueCommitMessageCountByStudent,issueCount,onTimeIssueCount,lateIssueCount,SE Process grade
4,0.25,1,0,2,4.285714,2.142857,0.0,4.285714,2.142857,0.0,5.0,2.5,0.5,1.4285709999999998,0.714286,1.0,2.857143,1.4285709999999998,0.0,2.0,0.0,4.285714,0.0,2.142857,0.0,4.285714,0.0,2.142857,0.0,5.0,0.0,2.5,0.0,1.4285709999999998,0.0,0.714286,0.0,2.857143,0.0,1.4285709999999998,0.0,1.0,0.0,2.142857,0.0,2.142857,0.0,2.142857,0.0,2.142857,0.0,2.5,0.357143,2.5,0.357143,0.714286,0.714286,0.714286,0.714286,1.4285709999999998,0.0,1.4285709999999998,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6,0.5,1,0,6,10.5,1.75,1.626602,8.357142999999999,1.392857,0.588076,14.285715,2.380952,2.494438,7.857142999999999,1.309524,2.192158,4.285714,0.714286,1.118034,6.0,0.0,10.5,0.0,1.75,0.0,8.357142999999999,0.0,1.392857,0.0,14.285715,0.0,2.380952,0.0,7.857142999999999,0.0,1.309524,0.0,4.285714,0.0,0.714286,0.0,1.0,0.0,1.75,1.161858,1.75,1.161858,1.392857,0.420054,1.392857,0.420054,2.380952,1.7817419999999995,2.380952,1.7817419999999995,1.309524,1.565827,1.309524,1.565827,0.714286,0.798596,0.714286,0.798596,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
5,0.4,0,0,4,9.285715,2.321429,0.43301300000000004,9.285715,2.321429,0.43301300000000004,10.0,2.5,2.692582,0.0,0.0,0.0,3.214286,0.803571,1.1388040000000001,4.0,0.0,9.285715,0.0,2.321429,0.0,9.285715,0.0,2.321429,0.0,10.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,3.214286,0.0,0.803571,0.0,1.0,0.0,2.321429,0.309295,2.321429,0.309295,2.321429,0.309295,2.321429,0.309295,2.5,1.923273,2.5,1.923273,0.0,0.0,0.0,0.0,0.803571,0.8134319999999999,0.803571,0.8134319999999999,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5,0.2,0,0,5,11.428572,2.285714,0.7483310000000001,10.714286,2.142857,0.8944270000000001,8.571429,1.714286,0.8,0.0,0.0,0.0,4.285714,0.857143,0.4,5.0,0.0,11.428572,0.0,2.285714,0.0,10.714286,0.0,2.142857,0.0,8.571429,0.0,1.714286,0.0,0.0,0.0,0.0,0.0,4.285714,0.0,0.857143,0.0,1.0,0.0,2.285714,0.534522,2.285714,0.534522,2.142857,0.638877,2.142857,0.638877,1.714286,0.571429,1.714286,0.571429,0.0,0.0,0.0,0.0,0.857143,0.28571399999999997,0.857143,0.28571399999999997,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5,0.4,1,0,10,23.285715,2.3285709999999997,1.990603,20.142858,2.0142860000000002,1.8547240000000005,20.857143,2.085714,3.494281,4.142857,0.414286,2.2383029999999997,6.8214289999999975,0.682143,2.115567,5.0,0.0,11.642857000000001,4.642857,2.3285709999999997,0.9285709999999999,10.071429,4.071429,2.0142860000000002,0.814286,10.428572,6.714286,2.085714,1.342857,2.071429,0.785714,0.414286,0.157143,3.410714,1.410714,0.682143,0.282143,2.0,0.0,4.657143,0.9501879999999999,2.3285709999999997,0.47509399999999996,4.0285720000000005,0.834951,2.0142860000000002,0.417475,4.171429,1.30431,2.085714,0.652155,0.828571,0.768779,0.414286,0.384389,1.364286,1.353077,0.682143,0.676538,98,62,0.6327,2761,28.1735,33.155178,49.0,30.0,31.5,12.5,0.7785,0.2215,1380.5,680.5,32.6667,10.873004,21.0,1,1,0,1
5,0.2,0,0,10,10.714286,1.0714290000000002,0.8306620000000001,8.714286,0.8714290000000001,1.004988,9.857142999999999,0.985714,0.9,8.571429,0.857143,2.48998,3.5,0.35,0.583095,5.0,0.0,5.357143,1.9285709999999998,1.0714290000000002,0.385714,4.357143,2.071429,0.8714290000000001,0.414286,4.928572,1.5,0.985714,0.3,4.285714,4.285714,0.857143,0.857143,1.75,1.035714,0.35,0.207143,2.0,0.0,2.142857,0.239046,1.0714290000000002,0.119523,1.7428569999999999,0.291373,0.8714290000000001,0.14568599999999998,1.971429,0.106905,0.985714,0.053452,1.714286,0.8989790000000001,0.857143,0.44948999999999995,0.7,0.094761,0.35,0.04738,6,4,0.6667,250,41.6667,19.779338,6.0,0.0,4.0,0.0,0.6667,0.0,250.0,0.0,3.0,0.0,2.0,1,1,0,1
5,0.2,0,0,11,11.642857000000001,1.058442,1.9927549999999998,8.214286,0.746753,0.4499770000000001,9.0,0.818182,1.133633,6.0,0.545455,2.016461,4.357143,0.396104,0.5961310000000001,5.5,0.5,5.821429,2.964286,1.017857,0.446429,4.107143,1.25,0.732143,0.16071400000000002,4.5,1.9285709999999998,0.7928569999999999,0.278571,3.0,1.285714,0.528571,0.18571400000000002,2.178571,0.607143,0.389286,0.075,2.2,0.4,2.3285709999999997,1.487087,0.9880950000000001,0.39498,1.642857,0.191663,0.759524,0.106053,1.8,0.735957,0.816667,0.32381,1.2,1.044324,0.514286,0.4295229999999999,0.8714290000000001,0.42713999999999996,0.404762,0.21834800000000001,4,3,0.75,130,32.5,6.184658,2.0,0.0,1.5,0.5,0.75,0.25,65.0,5.0,2.0,1.0,1.5,1,1,0,1
6,0.1667,0,0,12,35.357143,2.946429,1.7613720000000002,25.357143,2.113095,1.621792,43.642857,3.6369050000000014,3.454817,3.857143,0.321429,0.640095,7.285714,0.607143,0.924211,6.0,0.0,17.678570999999994,12.321429,2.946429,2.053571,12.678571,10.321429,2.113095,1.7202380000000002,21.821429000000002,16.678570999999998,3.6369050000000014,2.779762,1.9285709999999998,1.0714290000000002,0.321429,0.178571,3.642857,2.357143,0.607143,0.392857,2.0,0.0,5.892857,1.2245709999999999,2.946429,0.612286,4.22619,0.8791,2.113095,0.43955,7.273810000000001,4.0136709999999995,3.6369050000000014,2.0068349999999997,0.642857,0.953868,0.321429,0.476934,1.214286,1.2903360000000001,0.607143,0.6451680000000001,4,2,0.5,191,47.75,1.299038,4.0,0.0,2.0,0.0,0.5,0.0,191.0,0.0,4.0,0.0,2.0,1,1,0,0
6,0.3333,0,0,12,27.1,2.2583330000000004,0.962166,19.214285999999998,1.60119,0.505181,22.428570999999998,1.869048,0.8858450000000001,5.142857,0.428571,0.62361,5.285714,0.44047600000000003,0.5713050000000001,6.0,0.0,13.55,4.55,2.2583330000000004,0.758333,9.607142999999999,4.892857,1.60119,0.815476,11.214286,6.285714,1.869048,1.047619,2.571429,0.428571,0.428571,0.07142899999999999,2.642857,1.357143,0.44047600000000003,0.22619,2.0,0.0,4.516667,0.984244,2.2583330000000004,0.492122,3.202381,0.463675,1.60119,0.231837,3.7380949999999995,0.917208,1.869048,0.458604,0.857143,0.7423069999999999,0.428571,0.371154,0.8809520000000001,0.846829,0.44047600000000003,0.423415,1,1,1.0,51,51.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,51.0,0.0,1.0,0.0,1.0,1,1,0,0
3,0.0,0,1,2,6.428572,3.214286,0.5,3.571429,1.785714,0.5,7.857142999999999,3.928572,1.5,0.0,0.0,0.0,1.785714,0.892857,0.75,2.0,0.0,6.428572,0.0,3.214286,0.0,3.571429,0.0,1.785714,0.0,7.857142999999999,0.0,3.928572,0.0,0.0,0.0,0.0,0.0,1.785714,0.0,0.892857,0.0,1.0,0.0,3.214286,0.357143,3.214286,0.357143,1.785714,0.357143,1.785714,0.357143,3.928572,1.0714290000000002,3.928572,1.0714290000000002,0.0,0.0,0.0,0.0,0.892857,0.535714,0.892857,0.535714,11,4,0.3636,10,0.9091,1.31111,11.0,0.0,4.0,0.0,0.3636,0.0,10.0,0.0,11.0,0.0,4.0,0,0,0,1
6,0.1667,0,0,12,10.0,0.833333,1.47902,8.285714,0.690476,1.674979,12.285715,1.02381,1.233221,10.142857000000001,0.8452379999999999,3.851407,5.428572,0.45238100000000003,1.86339,6.0,0.0,5.0,1.857143,0.833333,0.30952399999999997,4.142857,1.857143,0.690476,0.30952399999999997,6.142857,2.428571,1.02381,0.404762,5.071429,4.785714,0.8452379999999999,0.797619,2.714286,1.5714290000000002,0.45238100000000003,0.261905,2.0,0.0,1.666667,0.894681,0.833333,0.44733999999999996,1.380952,1.0257459999999998,0.690476,0.5128729999999999,2.047619,0.673435,1.02381,0.33671799999999996,1.6904759999999999,2.031079,0.8452379999999999,1.0155399999999999,0.9047620000000001,1.227981,0.45238100000000003,0.6139899999999999,4,3,0.75,59,14.75,19.253246,4.0,0.0,3.0,0.0,0.75,0.0,59.0,0.0,4.0,0.0,3.0,0,0,0,0
5,0.2,1,0,10,10.357142999999999,1.035714,0.813941,8.857142999999997,0.8857139999999999,1.004988,11.285715,1.128571,1.0,2.571429,0.257143,1.4966629999999999,5.714286,0.571429,1.0198040000000002,5.0,0.0,5.178572,2.321429,1.035714,0.464286,4.428572,2.428571,0.8857139999999999,0.48571400000000003,5.642857,2.5,1.128571,0.5,1.285714,1.285714,0.257143,0.257143,2.857143,0.571429,0.571429,0.11428599999999994,2.0,0.0,2.071429,0.191663,1.035714,0.095831,1.7714290000000001,0.279942,0.8857139999999999,0.139971,2.257143,0.27701,1.128571,0.138505,0.514286,0.831031,0.257143,0.41551499999999997,1.142857,0.39383,0.571429,0.196915,5,3,0.6,112,22.4,0.48989799999999994,5.0,0.0,3.0,0.0,0.6,0.0,112.0,0.0,5.0,0.0,3.0,0,0,0,1
5,0.2,0,0,10,12.0,1.2,1.077033,10.571429,1.057143,1.077033,11.357142999999999,1.135714,1.273774,1.857143,0.18571400000000002,0.806226,3.285714,0.328571,0.538516,5.0,0.0,6.0,2.571429,1.2,0.514286,5.285714,2.428571,1.057143,0.48571400000000003,5.678572,2.25,1.135714,0.45,0.9285709999999999,0.357143,0.18571400000000002,0.07142899999999999,1.642857,0.5,0.328571,0.1,2.0,0.0,2.4,0.291373,1.2,0.14568599999999998,2.114286,0.38756199999999996,1.057143,0.19378099999999998,2.271429,0.43892299999999995,1.135714,0.21946100000000002,0.371429,0.554021,0.18571400000000002,0.27701,0.657143,0.21380900000000005,0.328571,0.106905,18,17,0.9444,811,45.0556,39.728904,9.0,6.0,8.5,5.5,0.96665,0.03335,405.5,360.5,6.0,2.44949,5.6667,0,0,0,1
5,0.2,0,0,10,10.0,1.0,0.7483310000000001,7.142857000000001,0.714286,0.632456,15.0,1.5,2.147091,2.142857,0.214286,1.2,4.714286,0.471429,0.781025,5.0,0.0,5.0,1.0,1.0,0.2,3.571429,0.714286,0.714286,0.14285699999999998,7.5,0.642857,1.5,0.128571,1.0714290000000002,0.214286,0.214286,0.042857,2.357143,0.642857,0.471429,0.128571,2.0,0.0,2.0,0.534522,1.0,0.267261,1.4285709999999998,0.451754,0.714286,0.225877,3.0,1.208811,1.5,0.604406,0.428571,0.5421050000000001,0.214286,0.271052,0.942857,0.448125,0.471429,0.224063,4,2,0.5,128,32.0,8.660254,4.0,0.0,2.0,0.0,0.5,0.0,128.0,0.0,4.0,0.0,2.0,0,0,0,1
5,0.0,0,0,10,6.5,0.65,0.75,5.785714,0.5785710000000001,0.788987,10.714286,1.0714290000000002,2.098214,10.428572,1.042857,3.7536650000000003,2.714286,0.271429,0.6020800000000001,5.0,0.0,3.25,1.25,0.65,0.25,2.892857,1.1785709999999998,0.5785710000000001,0.23571399999999998,5.357143,2.357143,1.0714290000000002,0.471429,5.214286,1.214286,1.042857,0.24285700000000002,1.357143,0.357143,0.271429,0.07142899999999999,2.0,0.0,1.3,0.11428599999999994,0.65,0.057142999999999985,1.157143,0.424745,0.5785710000000001,0.21237199999999998,2.142857,0.8944270000000001,1.0714290000000002,0.4472140000000001,2.085714,2.5897759999999996,1.042857,1.2948879999999998,0.5428569999999999,0.33073800000000003,0.271429,0.16536900000000002,7,7,1.0,173,24.7143,9.253791,3.5,2.5,3.5,2.5,1.0,0.0,86.5,67.5,2.3333,1.885618,2.3333,0,0,0,1
5,0.0,0,0,10,10.428572,1.042857,1.1792479999999999,6.857142999999999,0.685714,0.160078,14.0,1.4,2.197868,8.357142999999999,0.835714,2.611992,3.571429,0.357143,1.105667,5.0,0.0,5.214286,1.4285709999999998,1.042857,0.28571399999999997,3.428572,0.642857,0.685714,0.128571,7.0,2.642857,1.4,0.528571,4.178571,4.178571,0.835714,0.835714,1.785714,0.785714,0.357143,0.157143,2.0,0.0,2.085714,0.703345,1.042857,0.351672,1.371429,0.11428599999999994,0.685714,0.057142999999999985,2.8,0.790763,1.4,0.395382,1.671429,1.053275,0.835714,0.526637,0.714286,0.549582,0.357143,0.274791,5,5,1.0,106,21.2,10.495713,5.0,0.0,5.0,0.0,1.0,0.0,106.0,0.0,2.5,1.5,2.5,0,0,0,1
5,0.2,0,0,9,11.285714,1.253968,1.547599,8.928572,0.992064,0.9362389999999999,11.5,1.277778,1.7950549999999998,9.0,1.0,4.853407,3.5,0.388889,1.01227,4.5,1.5,5.642857,3.357143,1.130952,0.369048,4.464286,2.178571,0.934524,0.172619,5.75,4.321429,1.077381,0.60119,4.5,4.5,0.75,0.75,1.75,0.607143,0.386905,0.005952000000000001,1.8,0.7483310000000001,2.257143,1.676732,1.133333,0.466958,1.785714,1.242118,0.92619,0.262164,2.3,1.3882889999999999,1.369048,0.604312,1.8,2.519475,0.942857,1.162685,0.7,0.655277,0.369048,0.327154,3,3,1.0,57,19.0,11.575837,3.0,0.0,3.0,0.0,1.0,0.0,57.0,0.0,3.0,0.0,3.0,0,0,0,1
6,0.1667,0,0,12,19.857143,1.6547619999999998,0.75,14.928571,1.244048,0.802557,15.142857000000001,1.2619049999999998,0.8975270000000001,6.857142999999999,0.571429,1.433721,5.285714,0.44047600000000003,0.4487640000000001,6.0,0.0,9.928571,4.571429,1.6547619999999998,0.761905,7.464286,2.535714,1.244048,0.42261899999999997,7.5714289999999975,2.428571,1.2619049999999998,0.404762,3.428571,2.571429,0.571429,0.428571,2.642857,1.357143,0.44047600000000003,0.22619,2.0,0.0,3.3095239999999997,0.942809,1.6547619999999998,0.471405,2.488095,0.8634850000000001,1.244048,0.43174300000000004,2.5238099999999997,1.138882,1.2619049999999998,0.569441,1.142857,2.13968,0.571429,1.06984,0.8809520000000001,0.5724199999999999,0.44047600000000003,0.28620999999999996,3,3,1.0,165,55.0,15.577762,1.5,0.5,1.5,0.5,1.0,0.0,82.5,25.5,3.0,0.0,3.0,0,0,0,1
6,0.0,0,0,12,37.214286,3.1011900000000003,1.265871,24.0,2.0,1.086534,26.285714000000002,2.190476,1.7677669999999999,11.142857000000001,0.9285709999999999,2.397916,15.428571,1.285714,1.699673,6.0,0.0,18.607143,7.892857000000001,3.1011900000000003,1.315476,12.0,4.5,2.0,0.75,13.142857000000001,5.857143,2.190476,0.97619,5.571429,0.428571,0.9285709999999999,0.07142899999999999,7.714286,4.285714,1.285714,0.714286,2.0,0.0,6.202381,1.79683,3.1011900000000003,0.898415,4.0,1.59932,2.0,0.79966,4.380952,2.376066,2.190476,1.188033,1.857143,2.144444,0.9285709999999999,1.072222,2.571429,2.287202,1.285714,1.143601,5,4,0.8,70,14.0,5.5136199999999995,2.5,1.5,2.0,1.0,0.875,0.125,35.0,24.0,5.0,0.0,4.0,0,0,0,1
7,0.0,0,0,14,31.785714000000002,2.270408,0.506337,26.357143,1.882653,0.61133,22.428570999999998,1.602041,0.772618,0.428571,0.030612,0.25753899999999996,7.357142999999999,0.52551,0.674802,7.0,0.0,15.892857000000001,7.107142999999999,2.270408,1.015306,13.178571,6.321429,1.882653,0.9030610000000001,11.214286,4.785714,1.602041,0.683673,0.214286,0.214286,0.030612,0.030612,3.678571,1.3214290000000002,0.52551,0.188776,2.0,0.0,4.540816,0.687092,2.270408,0.343546,3.765306,0.712973,1.882653,0.356486,3.204082,1.087585,1.602041,0.543792,0.061224,0.14996900000000002,0.030612,0.07498400000000001,1.05102,0.905695,0.52551,0.452847,17,15,0.8824,448,26.3529,13.354625,8.5,3.5,7.5,3.5,0.85835,0.05835,224.0,138.0,4.25,3.112475,3.75,0,0,0,1
3,0.0,0,1,6,10.428571,1.7380950000000002,0.5,9.714286,1.619048,0.372678,10.071429,1.6785709999999998,1.0704360000000002,18.285714000000002,3.047619,4.307616,15.5,2.583333,4.513098,3.0,0.0,5.214286,1.785714,1.7380950000000002,0.595238,4.857143,1.642857,1.619048,0.547619,5.035714,2.464286,1.6785709999999998,0.8214290000000001,9.142857000000001,1.857143,3.047619,0.6190479999999999,7.75,1.75,2.583333,0.583333,2.0,0.0,3.4761900000000003,0.598562,1.7380950000000002,0.299281,3.238095,0.293544,1.619048,0.146772,3.357143,1.432138,1.6785709999999998,0.716069,6.095238,5.407646,3.047619,2.703823,5.1666669999999995,5.721523,2.583333,2.860762,8,8,1.0,178,22.25,11.031206,8.0,0.0,8.0,0.0,1.0,0.0,178.0,0.0,4.0,3.0,4.0,0,0,0,1
5,0.0,0,0,8,14.571429,1.8214290000000002,1.198958,9.214286,1.151786,0.91643,16.0,2.0,1.870829,0.428571,0.053571,0.330719,3.357143,0.41964300000000004,0.463512,4.0,0.0,7.285714,4.714286,1.8214290000000002,1.1785709999999998,4.607143,2.892857,1.151786,0.723214,8.0,5.0,2.0,1.25,0.214286,0.214286,0.053571,0.053571,1.6785709999999998,0.8214290000000001,0.41964300000000004,0.205357,2.0,0.0,3.642857,1.405165,1.8214290000000002,0.702583,2.303571,1.100064,1.151786,0.550032,4.0,2.362548,2.0,1.181274,0.107143,0.185577,0.053571,0.092788,0.8392860000000001,0.61523,0.41964300000000004,0.307615,23,22,0.9565,372,16.1739,8.025244,11.5,1.5,11.5,1.5,1.0,0.0,186.0,57.0,23.0,0.0,22.0,0,0,0,1
6,0.3333,1,0,12,19.928570999999998,1.660714,0.627772,15.071429,1.255952,0.379601,22.071429000000002,1.839286,1.180719,3.285714,0.27381,0.759203,3.714286,0.30952399999999997,0.612372,6.0,0.0,9.964286,5.035714,1.660714,0.8392860000000001,7.535714,3.464286,1.255952,0.577381,11.035714,5.464286,1.839286,0.9107139999999999,1.642857,0.357143,0.27381,0.059524,1.857143,0.14285699999999998,0.30952399999999997,0.023809999999999998,2.0,0.0,3.321429,0.651725,1.660714,0.325862,2.511905,0.37438499999999997,1.255952,0.187193,3.678571,1.5384799999999998,1.839286,0.7692399999999999,0.547619,1.0446389999999999,0.27381,0.522319,0.6190479999999999,0.638433,0.30952399999999997,0.319216,3,3,1.0,93,31.0,36.340978,1.5,0.5,1.5,0.5,1.0,0.0,46.5,35.5,1.5,0.5,1.5,0,0,0,1
6,0.3333,1,0,11,23.714285999999998,2.1558439999999996,1.389155,18.0,1.636364,1.044466,21.357143,1.9415580000000001,1.2678479999999999,1.4285709999999998,0.12987,0.38569499999999995,3.857143,0.350649,0.49793000000000004,5.5,0.5,11.857142999999999,8.642857000000001,2.029762,1.3869049999999998,9.0,6.0,1.55,0.95,10.678571,8.321429,1.819048,1.3476190000000001,0.714286,0.28571399999999997,0.12619,0.040476,1.9285709999999998,1.0714290000000002,0.335714,0.164286,1.8333,0.372678,3.952381,1.499811,2.2261900000000003,0.797974,3.0,1.25085,1.666667,0.602809,3.5595239999999997,0.782913,2.113095,0.924997,0.23809499999999997,0.37495300000000004,0.119048,0.187476,0.642857,0.658539,0.321429,0.329269,3,2,0.6667,110,36.6667,51.854496999999995,1.5,0.5,1.0,0.0,0.75,0.25,55.0,55.0,1.5,0.5,1.0,0,0,0,1
6,0.1667,0,0,9,28.285714000000002,3.142857,1.9293060000000002,13.357142999999999,1.484127,0.971825,19.357143,2.150794,2.290614,8.142857000000001,0.9047620000000001,2.1730669999999996,8.464286,0.940476,0.9262959999999999,4.5,0.5,14.142857000000001,8.357142999999999,2.973214,1.526786,6.6785710000000025,4.321429,1.394643,0.805357,9.678571,4.321429,2.069643,0.7303569999999999,4.071429,3.428571,0.830357,0.669643,4.232143,2.517857,0.889286,0.460714,1.8,0.4,5.657143,2.633923,3.228571,1.308255,2.6714290000000003,1.2941,1.535714,0.666624,3.871429,2.908257,2.035714,1.366509,1.628571,3.013372,0.814286,1.506686,1.692857,1.3389,0.8964290000000001,0.631285,1,1,1.0,30,30.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,30.0,0.0,1.0,0.0,1.0,0,0,0,1
6,0.8333,1,0,10,18.571429000000002,1.857143,0.768115,10.142857000000001,1.014286,0.458258,18.871429,1.887143,1.18072,4.428571,0.44285699999999995,0.806226,4.785714,0.478571,0.39051199999999997,5.0,0.0,9.285714,5.214286,1.857143,1.042857,5.071429,2.928571,1.014286,0.5857140000000001,9.435714,5.364286,1.887143,1.072857,2.214286,1.785714,0.44285699999999995,0.357143,2.392857,1.107143,0.478571,0.221429,2.0,0.0,3.714286,0.695466,1.857143,0.347733,2.028571,0.48989799999999994,1.014286,0.24494899999999997,3.774286,1.336502,1.887143,0.668251,0.8857139999999999,1.093207,0.44285699999999995,0.546604,0.9571430000000001,0.545108,0.478571,0.272554,1,1,1.0,26,26.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,26.0,0.0,1.0,0.0,1.0,0,0,0,1
6,0.0,0,0,12,16.178570999999998,1.348214,1.043124,10.071429,0.8392860000000001,0.802557,12.214286,1.017857,0.9816020000000001,4.714286,0.392857,1.114924,3.0,0.25,0.4487640000000001,6.0,1.0,8.089286,2.410714,1.4556120000000001,0.644388,5.035714,0.9642860000000001,0.8908159999999999,0.309184,6.107143,2.892857,1.129592,0.670408,2.357143,0.642857,0.42244899999999996,0.177551,1.5,0.0,0.257143,0.042857,2.0,0.0,2.696429,1.372679,1.348214,0.686339,1.6785709999999998,0.944686,0.8392860000000001,0.472343,2.035714,1.230114,1.017857,0.615057,0.785714,1.27175,0.392857,0.635875,0.5,0.297381,0.25,0.14869000000000002,7,6,0.8571,357,51.0,44.029211,7.0,0.0,6.0,0.0,0.8571,0.0,357.0,0.0,3.5,1.5,3.0,0,0,0,0
3,0.3333,0,1,6,6.785714,1.130952,0.4487640000000001,4.428571,0.738095,0.687184,19.714285999999998,3.285714,4.068852,0.0,0.0,0.0,1.857143,0.30952399999999997,0.5,3.0,0.0,3.392857,2.107143,1.130952,0.702381,2.214286,1.785714,0.738095,0.595238,9.857142999999999,8.142857000000001,3.285714,2.714286,0.0,0.0,0.0,0.0,0.9285709999999999,0.07142899999999999,0.30952399999999997,0.023809999999999998,2.0,0.0,2.261905,0.235702,1.130952,0.117851,1.47619,0.409635,0.738095,0.204817,6.5714289999999975,4.320494,3.285714,2.160247,0.0,0.0,0.0,0.0,0.6190479999999999,0.598562,0.30952399999999997,0.299281,1,1,1.0,9,9.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,1.0,0.0,1.0,0,0,0,1
3,0.3333,0,1,2,2.857143,1.4285709999999998,1.0,2.857143,1.4285709999999998,0.0,14.285715,7.142857000000001,8.0,0.0,0.0,0.0,9.285715,4.642857,5.5,2.0,0.0,2.857143,0.0,1.4285709999999998,0.0,2.857143,0.0,1.4285709999999998,0.0,14.285715,0.0,7.142857000000001,0.0,0.0,0.0,0.0,0.0,9.285715,0.0,4.642857,0.0,1.0,0.0,1.4285709999999998,0.714286,1.4285709999999998,0.714286,1.4285709999999998,0.0,1.4285709999999998,0.0,7.142857000000001,5.714286,7.142857000000001,5.714286,0.0,0.0,0.0,0.0,4.642857,3.928572,4.642857,3.928572,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
5,0.2,1,0,11,22.285715,2.025974,3.645443,19.428572,1.766234,2.5680810000000003,16.214285999999998,1.474026,2.829158,10.571429,0.961039,3.337738,8.285714,0.753247,1.564059,5.5,1.5,11.142857000000001,6.0,1.867347,0.581633,9.714286,4.857143,1.647959,0.433673,8.107142999999999,4.107143,1.372449,0.372449,5.285714,4.142857,0.816327,0.530612,4.142857,2.714286,0.668367,0.311224,2.2,0.4,4.457143,2.212027,2.071429,1.132092,3.885714,1.887445,1.7476189999999998,0.811287,3.242857,1.942857,1.469048,0.913293,2.114286,2.090601,1.0047620000000002,1.063985,1.657143,1.183561,0.704762,0.396012,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1
